Country_Name,Country_Code,Quarter,Goods Balance,Services Balance,Primary Income,Secondary Income,Current Account,Capital Account,Direct Investment,Portfolio Investment,Financial Derivatives,Other Investment,Financial Account,Net Errors & Omissions,Net lending/borrowing,Reserve Assets
Peru,PER,2017Q3,1884.51106329972,-564.398587958077,-2933.40484565841,1270.73087218002,-342.561498136751,9.831635,-1543.12163393145,-3522.79581597567,-161.607488910634,3087.35167306575,-472.97042275201,-140.240559615259,-332.729863136751,1672.688823812067
Peru,PER,2017Q4,2274.78357338717,-943.575195491662,-2965.7285639178,1237.86020134597,-396.659984676322,4.012749,-2361.43219503141,1336.03029645857,17.1425481100521,2061.80057205241,313.764696589623,706.411932265945,-392.647235676322,-601.2377960938725
Peru,PER,2018Q1,1907.4891991371,-964.988342304153,-3380.79268357621,1284.33678036222,-1153.95504638104,1.75827424878636,-2399.36009641909,2931.97948906056,-25.3404793336574,-881.228002186937,-1940.87748987912,-788.680717746872,-1152.1967721322535,-1567.004246592478
Peru,PER,2018Q2,2085.75228707524,-897.548428157509,-3033.75622094928,1279.02295602992,-566.529406001629,1.63218396492554,-2061.83710220427,-95.0949545799858,-1.73,3714.5589063632,-1228.38485242106,-663.487630384354,-564.8972220367035,-2735.86612175618
Peru,PER,2018Q3,1275.82645657158,-765.671588699883,-2997.16040086222,1237.71113507484,-1249.29439791569,1.15869123819254,-2152.03641908904,117.371903318659,28.5649414271797,1080.58466990491,-2025.95781843829,-777.822111760795,-1248.1357066774976,-1100.310808989551
Peru,PER,2018Q4,1946.31006302973,-975.312908114594,-2106.52897860764,1259.39199636311,123.860172670607,1.49681169468137,-49.5154015616357,-1423.07338779059,44.9178612262148,-759.708002620677,-365.121333746678,-490.478318111966,125.35698436528837,1822.458728308258
Peru,PER,2019Q1,1238.30190450005,-981.979620280087,-3295.07712023984,1323.39085951159,-1715.36397650829,1.8294823205882,-1400.91787478251,-1546.59693670096,-69.5158404037526,-68.8526942753547,-403.532268162584,1310.00222602512,-1713.534494187702,2745.213901615155
Peru,PER,2019Q2,1361.84025255778,-956.406066058886,-2447.10660651704,1444.61962200797,-597.052798010178,0.75239232736825,-1503.62876848308,-1752.40473153223,23.985362370837,-511.58634555834,-736.517707202828,-140.217301520018,-596.3004056828097,3007.463121069648
Peru,PER,2019Q3,1594.98584737323,-1003.45716896273,-2576.57160932436,1268.68011107246,-716.362819841399,1.08916976390099,-1168.03256052676,-972.068940672567,47.8224259043105,-729.058226489724,-1565.05577778472,-849.782127707218,-715.273650077498,1299.505868807795
Peru,PER,2019Q4,2697.6963799158,-1220.45861638052,-1479.32073248523,1372.8445731439,1370.76160419395,1.40700299300048,-1203.05410480931,745.525941468707,0.0,2740.7903650562,2247.26810371559,875.099496528633,1372.1686071869506,-17.27176407134514
Peru,PER,2020Q1,1124.90391182887,-1173.49962355844,-1455.8711286884,1118.50139095946,-385.965449458521,0.912565991,-701.882143515886,-452.454298195738,191.818781375287,-782.06217038058,-2477.38025004693,-2092.32736657941,-385.052883467521,-718.2712191967103
Peru,PER,2020Q2,-19.7052830574266,-1234.38498766036,-402.83030517506,1619.26161360497,-37.6589622878819,0.427296309,337.642247008485,-3771.96353877163,-45.8648866038679,1429.42191910006,1064.22080627306,1101.45247225194,-37.2316659788819,3114.411842459788
Peru,PER,2020Q3,3242.35696371861,-1240.62997487581,-2316.94671190675,1176.65702187418,861.43729881023,1.67358221,885.892531322738,-1512.07903956222,102.00301986076,-326.952156103316,-133.372529452032,-996.483410472261,863.11088102023,707.5485803346896
Peru,PER,2020Q4,3750.03236384636,-1546.05539472507,-2336.03394217852,1267.84518383787,1135.78821078064,0.718534672636678,695.173233252817,-4013.2751655256,94.7089383429701,1506.18684421859,483.020717918792,-653.486027534483,1136.5067454532766,2189.679579267326
Peru,PER,2021Q1,2846.03044070909,-1634.18246900341,-4249.78692001518,1415.44891364033,-1622.49003466917,2.00278926318648,-2835.49312428531,-7955.03696936762,114.263499732036,2951.81488542984,-2159.59845070107,-539.111205295083,-1620.4872454059835,5570.823015761892
Peru,PER,2021Q2,2566.02110869935,-1861.43224721142,-3997.72951473001,1426.9363075447,-1866.20434569738,0.351553380418978,720.272234129556,-3827.76501748031,56.715818087496,8441.1832717141,-2667.01718053915,-801.164388222189,-1865.8527923169609,-8037.358074384761
Peru,PER,2021Q3,4010.74478357956,-2098.02654417377,-4396.42107409341,1411.92013186403,-1071.78270282358,0.499569624918361,-1226.86585917769,-6591.97048819598,62.4,40.3429922258811,-3438.38018790779,-2367.09705470913,-1071.2831331986615,4269.96339816967
Peru,PER,2021Q4,5691.90272877114,-2386.60145443945,-5378.55787574753,1543.30581649695,-529.950784918892,0.645350229843658,-1831.27253228882,-5273.83089726438,236.730891032943,1546.35734633082,-2696.85341723455,-2167.5479825455,-529.3054346890484,2595.447081006236
Peru,PER,2022Q1,3898.72401552413,-2265.27838643153,-6764.19379256809,1403.48539975914,-3727.26276371635,0.0,-4881.12396989844,1258.367957456,-2.88576621539244,3276.13048568996,-2895.46410800787,831.798655708484,-3727.26276371635,-2541.75262013266
Peru,PER,2022Q2,1394.82605013115,-2041.03605064247,-3473.94660620501,1543.7634302221,-2576.39317649423,0.0,-1879.34168426574,418.992396303008,-172.324355060937,970.778824963934,-1975.03872008975,601.354456404475,-2576.39317649423,-1300.632163239506
Peru,PER,2022Q3,1690.12077712668,-2305.09735501289,-3662.60207014583,1361.96301374915,-2915.61563428289,0.0,-2500.24212553251,-1753.9600355351,-28.4861959143117,-2471.26025370532,-4921.97593891723,-2006.36030463435,-2915.61563428289,1846.106963971967
Peru,PER,2022Q4,3346.91697766484,-2265.08247757622,-3302.20139545492,1467.46174855002,-752.905146816287,0.0,-2528.03038213254,1074.85166444001,-109.801910585001,523.206786641483,-4089.86671390605,-3336.96156708976,-752.905146816287,-3079.7916193309
Peru,PER,2023Q1,4107.51381679062,-2142.42392492874,-4860.53912721632,1561.09415461079,-1334.35508074366,0.0,-1139.22449250434,1267.18223883328,-139.106866891994,-1195.73357118502,-1094.83879757809,239.516283165573,-1334.35508074366,62.40918479808178
Peru,PER,2023Q2,4027.63875773842,-1784.52747305294,-3814.56810881562,1756.50099592553,185.04417179538,0.0,100.808946311956,1783.33276563182,-262.564118013096,-1653.39586530196,360.154906338733,175.110734543353,185.04417179538,418.7469135576544
Peru,PER,2023Q3,3515.57257301086,-1831.81890688354,-3333.69274476109,1724.42619235046,74.4871137166883,0.0,-1963.57666660194,1478.59161474596,95.6834960375493,1938.89638387813,-282.763784340332,-357.250898057021,74.4871137166883,-1837.51977098803
Peru,PER,2023Q4,5499.15014108095,-2196.78949451472,-3120.97480132608,1775.37208206911,1956.75792730927,0.0,139.060947156082,1600.79526796718,-0.611936369846621,-1207.2083556827,-871.690249109261,-2828.44817641853,1956.75792730927,-1414.999579880218
Peru,PER,2024Q1,4757.86502168958,-1943.88062733843,-4139.29851234792,1865.04364492832,539.729526931536,0.0,-2605.47452518029,916.852882556936,-100.363508431269,70.1259372076847,969.596561563054,429.867034631518,539.729526931536,2704.395551890121
Peru,PER,2024Q2,5120.71264266494,-1658.18262390459,-4049.89368383219,2006.12063513054,1418.7569700587,0.0,-582.11643973073,2419.83272036902,70.6395723521308,175.448228643526,-517.109935946055,-1935.86690600476,1418.7569700587,-2597.363422576067
Peru,PER,2024Q3,7027.79302738167,-1896.5308932628,-5017.77498181349,1909.84054784158,2023.32770014696,0.0,-505.956022050238,-5007.97740619999,-60.4589004812001,1026.53901498971,2874.85288555828,851.525185411326,2023.32770014696,7410.302739159719
Peru,PER,2024Q4,7174.20417922724,-2417.06485942448,-4171.70243010653,1822.72796315232,2408.16485284855,0.0,-1932.31370820655,1580.03832998252,-48.1751962016271,2592.13642221753,1731.25870423187,-676.906148616678,2408.16485284855,-437.5488963011771
Paraguay,PRY,2000Q1,226.89544819575,-36.245,-281.40035758535,44.5775,-46.1724093896,0.0,-24.4,-0.5,0.0,-161.77271497219,-275.73271497219,-229.56030558259,-46.1724093896,-174.7440201004792
Paraguay,PRY,2000Q2,285.815684174851,-57.935,-275.625716269364,43.0775,-4.66753209451008,2.0,-24.5,-0.5,0.0,-9.79243392463329,-1.99243392463329,0.67509816987679,-2.66753209451008,17.47791254027245
Paraguay,PRY,2000Q3,252.06942723503,-56.305,-289.143699106362,44.5775,-48.80177187133,1.0,-24.5,-0.5,0.0,-26.0949865977683,-214.544986597768,-166.743214726438,-47.80177187133,-167.0693752304049
Paraguay,PRY,2000Q4,135.83092960325,-60.445,-267.439727038924,44.5775,-147.47629743567,0.0,-24.5,-1.0,0.0,-31.0124079154077,-51.7124079154077,95.7638895202623,-147.47629743567,-11.78956703415916
Paraguay,PRY,2001Q1,187.004871197315,-22.88,-241.709045572538,41.625,-35.959174375223,3.75,-18.9,0.125,0.0,238.983334291612,63.708334291612,95.917508666835,-32.209174375223,-141.068046434578
Paraguay,PRY,2001Q2,268.422279932211,-43.31,-214.245862888983,41.625,52.491417043227,3.75,-15.2,-0.208333333333333,0.0,12.054870859742,78.7465375264087,22.5051204831817,56.241417043227,71.6306309800458
Paraguay,PRY,2001Q3,250.123449407969,-44.91,-244.513543700827,41.625,2.324905707142,3.75,-26.6,-0.308333333333333,0.0,-71.7139812904986,-108.822314623832,-114.897220330974,6.074905707141999,-9.35087167963115
Paraguay,PRY,2001Q4,179.479631849179,-49.06,-222.823047837652,41.625,-50.7784159884729,3.75,-9.0,-0.208333333333333,0.0,-49.5646490775232,-19.1729824108565,27.8554335776164,-47.0284159884729,31.8140771950592
Paraguay,PRY,2002Q1,284.600524662515,-36.555,-186.633012180887,21.9,83.3125124816281,1.0,162.2,0.0,0.0,178.414442250694,202.214442250694,117.901929769066,84.3125124816281,-147.3039940887139
Paraguay,PRY,2002Q2,367.66539058299,-48.24,-142.016249182247,25.9,203.309141400743,1.0,-154.2,0.1,0.0,-109.08325598646,-252.48325598646,-456.792397387203,204.309141400743,8.895122144342386
Paraguay,PRY,2002Q3,370.198536139864,-31.26,-154.738552928373,34.05,218.249983211491,1.0,-7.5,0.0,0.0,101.298988800805,79.698988800805,-139.550994410686,219.249983211491,-20.83201083958648
Paraguay,PRY,2002Q4,219.087711259136,-23.5222712594187,-114.667685708493,34.05,114.947754291224,1.0,-6.4,0.0,0.0,68.910790354962,120.510790354962,4.563036063738,115.947754291224,36.73254196905539
Paraguay,PRY,2003Q1,250.463663831485,-32.4605176619757,-295.971792193845,39.525,-38.443646024336,3.75,7.7,-0.4,0.0,-144.446158373314,-85.946158373314,-51.252512348978,-34.693646024336,58.08084763246995
Paraguay,PRY,2003Q2,429.072672341717,-30.8609891591703,-283.809555250469,37.525,151.927127932081,3.75,-73.4,0.6,0.0,-30.3028427159275,-25.9028427159275,-181.579970648009,155.677127932081,75.92177028954202
Paraguay,PRY,2003Q3,270.784949982678,-25.461527784728,-292.439135073047,42.525,-4.59071287510002,3.75,-8.5,0.2,0.0,18.8391578122469,49.0391578122469,49.8798706873469,-0.8407128751000199,21.5790261186915
Paraguay,PRY,2003Q4,167.745996754931,-28.836441205196,-275.716789375494,44.925,-91.8822338257591,3.75,49.3,0.0,0.0,-213.215022643007,-29.515022643007,58.6172111827521,-88.1322338257591,80.4319473915091
Paraguay,PRY,2004Q1,354.095618349085,-18.545,-302.254425092872,47.925,81.22119325622,4.0,42.1,0.1,0.0,75.0809444906148,151.380944490615,66.159751234395,85.22119325622,89.01731001504767
Paraguay,PRY,2004Q2,386.69715499076,-11.465,-317.037815222392,45.025,103.21933976837,4.0,-116.279,0.0,0.0,157.441181394668,113.562181394668,6.342841626298,107.21933976837,99.6963795611804
Paraguay,PRY,2004Q3,245.07365995626,-16.645,-313.896693747833,45.625,-39.8430337915699,4.0,-21.0,0.0,0.0,-123.983490523982,-41.683490523982,-5.8404567324121,-35.8430337915699,103.3703793882532
Paraguay,PRY,2004Q4,160.96585522371,-22.085,-348.913353579743,55.625,-154.40749835603,4.0,67.5,0.0,0.0,-108.631261361301,-71.831261361301,78.576236994729,-150.40749835603,-18.89064744760377
Paraguay,PRY,2005Q1,405.62993210251,-21.0885920106147,-331.765878207745,47.125,99.90046188415,5.0,74.7,0.0,0.0,80.096045859732,185.196045859732,80.295583975582,104.90046188415,27.54334222484987
Paraguay,PRY,2005Q2,332.06453825788,-27.0929522643889,-329.797168096661,47.825,22.9994178968301,5.0,-159.8,0.0,0.0,-126.590996914888,-187.370996914888,-215.370414811718,27.9994178968301,101.9986384910135
Paraguay,PRY,2005Q3,195.14992887697,-11.6474234829204,-345.736084335283,68.625,-93.6085789412298,5.0,-2.5,0.0,0.0,-75.6277645158554,-77.1277645158554,11.4808144253744,-88.6085789412298,2.098195561599505
Paraguay,PRY,2005Q4,212.77530190163,-2.9037313188284,-366.893709305503,60.225,-96.7971387226999,5.0,52.1,0.0,0.0,-393.666160928991,-325.966160928991,-234.169022206291,-91.7971387226999,31.58045071528232
Paraguay,PRY,2006Q1,320.49063925629,-16.3488033575183,-301.181036643787,95.2,98.1607992549801,7.0,27.0,0.0,0.0,53.7423156881963,135.442315688196,30.2815164332159,105.1607992549801,52.69508014085245
Paraguay,PRY,2006Q2,308.88526799267,-22.5907319354233,-308.79586659688,102.6,80.0986694603701,7.0,-76.0,0.0,0.0,57.4552600898461,79.5552600898461,-7.54340937052399,87.0986694603701,97.11859563145627
Paraguay,PRY,2006Q3,303.31793957287,-3.10447557400441,-345.73600119345,87.9,42.3774628054199,7.0,-56.0,0.0,0.0,-46.3333342910349,-18.0333342910349,-67.4107970964548,49.3774628054199,86.79601269390947
Paraguay,PRY,2006Q4,164.57084051047,6.64359475344121,-365.025224610683,140.3,-53.51078934677,9.0,-9.2,0.0,0.0,-135.937913487008,4.56208651299199,49.072875859762,-44.51078934677,146.1210783102396
Paraguay,PRY,2007Q1,224.02693677706,-4.73526285475121,-234.828998710215,95.411,79.8736752121,7.0,-78.6,0.0,0.0,-25.677609095811,94.022390904189,7.14871569208901,86.8736752121,199.8459160029822
Paraguay,PRY,2007Q2,420.55768543598,-4.0989028851625,-257.166875326325,95.625,254.91690722449,7.0,-79.8,0.0,0.0,-35.0289938290129,133.671006170987,-128.245901053503,261.91690722449,249.8554295888701
Paraguay,PRY,2007Q3,417.59104290102,20.345025313027,-259.826582746695,74.625,252.73448546735,7.0,-53.3,0.0,0.0,25.700391843249,0.800391843249001,-258.934093624101,259.73448546735,-72.8358523662181
Paraguay,PRY,2007Q4,297.74151588595,28.668341648935,-242.595315726345,107.625,191.43954180854,7.0,9.4,0.0,0.0,-188.350197918425,73.249802081575,-125.189739726965,198.43954180854,248.1472938466328
Paraguay,PRY,2008Q1,298.5651383061227,-40.95467447326698,-295.6341624070881,92.2,54.17630142576718,12.0,-46.85162803702794,-10.0,0.0,393.7938863139435,473.7772582769156,407.6009568511484,66.17630142576718,137.5390783100085
Paraguay,PRY,2008Q2,622.7710996938781,2.513603287031287,-304.5256937570707,98.2,418.9590092238386,7.0,-232.4030911588746,-10.0,0.0,-251.5685341999528,56.91837464117259,-369.040634582666,425.9590092238386,551.1986208709109
Paraguay,PRY,2008Q3,78.99936428571164,21.20456610965488,-314.1306327756092,59.80000000000001,-154.1267023802429,7.0,-107.8872683645637,-10.0,0.0,-29.32145469006728,-358.608723054631,-211.4820206743881,-147.1267023802429,-211.0348522351258
Paraguay,PRY,2008Q4,-19.91228351020391,-14.9353501778474,-289.6892600083521,94.03,-230.506893696403,7.0,35.02506965329286,-10.0,0.0,-87.02384339405225,-143.9987737407594,79.50811995564365,-223.506893696403,-81.69366416416877
Paraguay,PRY,2009Q1,464.268837966122,-21.83558881179243,-289.6600946496167,110.75,263.5231545047132,10.0,149.1880421214687,-38.0,0.0,249.3242451713708,383.9122872928394,110.3891327881263,273.5231545047132,23.51808058996081
Paraguay,PRY,2009Q2,445.9420096087752,41.84246483067233,-292.6890524875711,137.75,332.8454219518769,12.0,-84.08549831756056,-38.0,0.0,229.4789947668695,401.2934964493089,56.448074497432,344.8454219518769,293.9576924555875
Paraguay,PRY,2009Q3,237.3465697927552,27.14914784169216,-307.0212825616324,76.95,34.4244350728145,13.0,-111.8892827526159,-38.0,0.0,-229.8447914839793,-31.33407423659526,-78.75850930940976,47.4244350728145,360.232306926819
Paraguay,PRY,2009Q4,-70.22100507744881,15.68153014633774,-295.5392056415764,108.45,-241.6286805726872,12.0,-55.06051996846283,-38.0,0.0,24.33766336849038,180.7771434000276,410.4058239727148,-229.6286805726872,249.5343303446209
Paraguay,PRY,2010Q1,390.6568007921949,-57.42765909066185,-353.9467829183574,87.08500000000001,66.36735878317586,12.0,-251.6721189677795,44.5,0.0,200.2381607332731,-29.53395823450641,-107.9013170176823,78.36735878317586,-22.57131278755589
Paraguay,PRY,2010Q2,426.8973693150556,-40.82442873332676,-341.2134982252801,110.1,154.9594423564486,8.0,2.839592803968628,44.5,0.0,14.39157302516965,140.9311658291383,-22.02827652731028,162.9594423564486,79.22737144331349
Paraguay,PRY,2010Q3,101.01530634137,-3.965187980006533,-368.6684837811754,121.3,-150.3183654198119,10.0,-174.1816032576557,44.5,0.0,114.0711530048462,23.18954974719048,163.5079151670024,-140.3183654198119,38.83272654367978
Paraguay,PRY,2010Q4,-118.9053530430956,-33.58489505423057,-376.0739058869549,149.0,-379.5641539842814,10.0,-105.5984496045451,44.5,0.0,-189.5417074814547,-26.84015708599978,342.7239968982816,-369.5641539842814,223.8403507575451
Paraguay,PRY,2011Q1,185.1236777112204,-91.95299122228305,-339.9095418877396,139.44,-107.2988553988025,10.0,-251.1460393964165,-0.75,0.0,310.860862090552,229.7648226941356,327.0636780929381,-97.2988553988025,170.8455172914742
Paraguay,PRY,2011Q2,372.4036275265303,-57.8741708211183,-382.0209208552407,153.27,85.77853585017101,10.0,-225.7452021089889,-0.75,0.0,-352.9213910280718,-45.41659313706066,-141.1951289872317,95.77853585017101,534.0547588923395
Paraguay,PRY,2011Q3,352.1501312653099,-9.44864374156083,-395.9599768837896,163.76,110.5015106399592,10.0,-0.3491178494194003,-0.75,0.0,177.7120153188701,191.4128974694507,70.91138682949153,120.5015106399592,14.87062475621698
Paraguay,PRY,2011Q4,-126.49932611636,-18.76813980126343,-339.5500090816197,167.1,-317.7174749992432,10.0,-108.8716586447225,-100.75,0.0,-130.9048055599987,-276.0264642047212,31.69101079452207,-307.7174749992432,64.54494156205548
Paraguay,PRY,2012Q1,95.77266942346932,-74.94390733837898,-374.9282426160817,126.1789923740906,-227.9204881569012,12.0,-449.9852245009675,-46.25,0.0,513.4256614678422,-196.8395630331252,19.08092512377598,-215.9204881569012,-214.0103063869927
Paraguay,PRY,2012Q2,356.6791759438774,-46.8899060595939,-383.7714666421817,102.7482862114568,28.76608945355883,15.0,-115.9019078471625,-46.25,0.0,-161.4652643467599,-313.6171721939223,-357.3832616474812,43.766089453558834,10.01544004025709
Paraguay,PRY,2012Q3,153.1123284642877,-69.52461126273346,-361.7500976133817,156.0118775071636,-122.1505029046643,12.0,-195.9952513527873,-46.25,0.0,-56.31179243506182,-339.5570437878491,-229.4065408831848,-110.1505029046643,-40.98572715365405
Paraguay,PRY,2012Q4,-74.7503444641352,-2.151064750178477,-375.5165996437817,168.4344292876821,-283.983579570413,12.0,-204.7812894245172,-546.25,0.0,104.3784221837732,-426.1528672407441,-154.1692876703311,-271.983579570413,220.5097050499462
Paraguay,PRY,2013Q1,281.0645569489798,-110.077583530769,-399.1916864994176,129.1363570683343,-99.0683560128723,14.4,-141.4661948386587,-458.5,0.0,-10.60116377936022,254.332641381981,339.0009973948534,-84.6683560128723,864.907607779474
Paraguay,PRY,2013Q2,846.0123219591801,-54.69818725467604,-421.7162468308176,134.9274506256144,504.5253384993002,18.0,149.215529589075,41.5,0.0,334.5960480917243,610.9115776807993,88.38623918149904,522.5253384993002,85.60930753922241
Paraguay,PRY,2013Q3,537.7619892755101,-45.68567127313531,-442.8964276127177,146.5605638976696,195.740454287326,14.4,3.260536454623832,41.5,0.0,90.88438910695758,245.6449255615814,35.50447127425545,210.140454287326,110.0085190298897
Paraguay,PRY,2013Q4,-48.39200027057041,-36.10390413165209,-361.2143558813177,179.3458016330479,-266.3644586504924,14.4,51.93058282950984,41.5,0.0,-282.140465997404,-213.5098831678942,38.45457548259824,-251.9644586504924,-24.79073967296725
Paraguay,PRY,2014Q1,611.5288722689247,-65.6135666675275,-406.1675429319701,110.5411684309629,250.2889311003896,22.0,-43.79126316439738,-323.0,0.0,799.2956633224229,560.0644001580256,287.775469057636,272.2889311003896,127.5731418695638
Paraguay,PRY,2014Q2,916.494510857523,-0.9636730304574144,-411.4081299212701,109.5666473005076,613.6893552063034,25.0,-119.5182932391358,-23.0,0.0,115.606436190724,306.2881429515882,-332.4012122547152,638.6893552063034,333.2140314920277
Paraguay,PRY,2014Q3,-71.60976698648983,-35.15464434333148,-388.8767382626701,114.0386159458976,-381.6025336465941,47.0,-45.30947162588954,-1023.0,0.0,-226.9739080838306,-446.3833797097201,-111.780846063126,-334.6025336465941,848.9112101358544
Paraguay,PRY,2014Q4,-509.2719595753347,-51.0466361189263,-373.0830776643701,133.2579690403826,-800.1437043182486,47.0,-32.25699287421452,-23.0,0.0,-347.4924937945465,-581.349486668761,171.7942176494877,-753.1437043182486,-178.5940295640793
Paraguay,PRY,2015Q1,411.1340057550847,-1.941174726168811,-387.4513255738,100.3256728264731,122.0671782815894,35.0,-158.0289735897104,-12.5,0.0,39.92025092861618,-271.5087226610942,-428.5759009426835,157.0671782815894,-140.8944663937076
Paraguay,PRY,2015Q2,176.1896693728522,15.98043527149076,-344.4773529851,109.6694499621436,-42.63779837861284,25.0,-129.2355036294914,-292.5,0.0,303.0521849906619,282.2166813611705,299.8544797397834,-17.637798378612842,400.9029688601977
Paraguay,PRY,2015Q3,64.8327077610652,144.3329114218691,-384.9014088444999,117.717341991687,-58.0184476698787,47.0,-23.82573532205827,-12.5,0.0,360.142242183348,-214.8834931387103,-203.8650454688316,-11.018447669878697,-538.6946695606063
Paraguay,PRY,2015Q4,66.65696389685081,51.82311965514498,-332.4267801053,116.6948780413922,-97.25181851191157,47.0,-9.568197653707015,-12.5,0.0,-21.76994029773753,-324.8381379514445,-274.586319439533,-50.251818511911566,-280.9947470715138
Paraguay,PRY,2016Q1,679.1652507404806,39.34294022659947,-382.3926235447804,118.3612563519386,454.4768237742383,37.5,-343.8356022419892,-489.25,0.0,494.5039419557803,20.11833971379104,-471.8584840604472,491.9768237742383,373.1578942648248
Paraguay,PRY,2016Q2,888.6650306693605,111.1912430022894,-309.4032308240234,142.7727631263473,833.2258059739738,27.5,-88.31719479143567,10.75,0.0,453.6808426202018,625.6136478287661,-235.1121581452077,860.7258059739738,249.5021603569936
Paraguay,PRY,2016Q3,648.7149651414384,93.44699059781924,-385.9273442485013,158.1775645456987,514.4121760364551,49.0,-93.82524100065376,10.75,0.0,20.39121886823975,52.11597786758598,-511.2961981688691,563.4121760364551,114.8070634538556
Paraguay,PRY,2016Q4,-96.81269317241686,12.18759150233217,-241.1302609043435,185.7756021261403,-139.9797604482878,49.0,146.8949280220948,210.75,0.0,-254.8608751460674,337.2840528760274,428.2638133243153,-90.9797604482878,234.5099109886616
Paraguay,PRY,2017Q1,778.6912164457062,78.64885504007157,-368.3936234514874,115.7734167288836,604.719864763174,39.375,30.92024821266352,-496.5,0.0,694.0907719147613,842.2810201274248,198.1861553642508,644.094864763174,613.8053638336003
Paraguay,PRY,2017Q2,188.9914032723182,86.53804269495527,-336.7388473609894,165.1309191555733,103.921517761858,27.5,-266.1098132089003,3.5,0.0,-89.12553394614741,-179.7653471550478,-311.1868649169057,131.421517761858,172.0197044495384
Paraguay,PRY,2017Q3,680.0935799508306,139.783528930454,-302.6273157187319,138.696608890108,655.9464020526611,50.47,18.75362461591182,3.5,0.0,148.8044296196336,223.4580542355454,-482.9583478171157,706.4164020526612,52.48628938247581
Paraguay,PRY,2017Q4,43.28376114654338,77.4803267974088,-334.6097814354308,160.630139036927,-53.21555445455078,49.0,-13.5066649326408,3.5,0.0,-163.0542086562925,-134.1608735889333,-129.9453191343825,-4.215554454550777,38.98512480039275
Paraguay,PRY,2018Q1,359.6178560710368,-6.13803280931927,-405.7031981400157,168.8939329274319,116.6705580491343,35.4375,94.670387320117,-528.0,0.0,545.6644860291017,720.6748733492187,568.5668153000844,152.10805804913429,608.4548987673014
Paraguay,PRY,2018Q2,432.6070298074856,58.35417234124327,-317.2249921435676,184.847219151042,358.5834291562028,24.75,-70.86386646937947,2.0,0.0,114.2543111591787,-290.2895553102007,-673.6229844664035,383.3334291562028,-335.5591375560221
Paraguay,PRY,2018Q3,-164.8411166630426,22.50921074223766,-377.3450382967914,137.578346613515,-382.0985976040815,45.423,-202.224080208403,3.0,0.0,-187.2489340615304,-842.8630142699334,-506.1874166658519,-336.6755976040815,-456.2483035381762
Paraguay,PRY,2018Q4,-50.87983891055819,18.39785195403886,-299.9396121300446,149.0500919975499,-183.3715070890139,47.0,-243.9096349571677,3.0,0.0,-417.0550761109856,-657.2547110681533,-520.8832039791394,-136.3715070890139,0.8559870683364318
Paraguay,PRY,2019Q1,306.6715987062262,33.51521202342485,-282.6701541902634,127.5064822470264,185.0231387864137,37.209375,-242.1004711025726,-477.25,0.0,7.317640602253846,-381.5348305003187,-603.7673442867324,222.2325137864137,330.6624132606718
Paraguay,PRY,2019Q2,329.2700627518516,53.9230496839487,-261.8734736594747,156.6716679381507,277.9913067144762,25.9875,-97.13732508439446,22.75,0.0,695.0143912938736,226.8370662094791,-77.14174050499707,303.9788067144762,-393.6271475262331
Paraguay,PRY,2019Q3,-156.4775464029003,45.54652498636744,-326.3311580772911,149.013408257434,-288.24877123639,40.8807,-93.86852735702011,22.75,0.0,-126.2316177186264,-323.9401450756466,-76.57207383925657,-247.36807123639,-126.4303482363983
Paraguay,PRY,2019Q4,-269.1686441197312,28.3598107593923,-290.3320099214334,144.0819346367703,-387.0589086450027,47.0,215.713255322469,22.75,0.0,-101.9424001549362,271.5308551675328,611.5897638125355,-340.0589086450027,135.1435134159298
Paraguay,PRY,2020Q1,205.9727309563859,-15.23472243030363,-324.7799948285177,125.0649636675652,-8.977022634870536,39.06984375,-30.58164785311828,-801.9649330318942,0.0,501.4110536775124,246.5087687925,216.4159476773705,30.09282111512946,577.7590158686851
Paraguay,PRY,2020Q2,427.6846160394675,-6.99636452829273,-269.5061923603178,96.0331176065105,247.2151767573673,40.280625,-287.8071655226451,-1001.964933031894,0.0,269.1831023244818,-63.8595912300575,-351.3553929874248,287.4958017573673,956.7762825310364
Paraguay,PRY,2020Q3,354.8254942937306,65.72320791493459,-341.1000427856997,167.3584858170885,246.8071452400541,42.10712100000001,2.60549285298066,-1.964933031894303,0.0,491.912887138708,197.3776559597944,-91.53661028025972,288.9142662400541,-295.1648360937996
Paraguay,PRY,2020Q4,246.524265,87.92888320013418,-281.359937988922,134.7340956096798,187.827305820892,50.29000000000001,80.1491936426988,-362.9649330318943,0.0,-628.2029680817475,-345.005058470943,-583.1223642918351,238.11730582089203,566.0270320209543
Paraguay,PRY,2021Q1,339.6431210768474,-24.21743229715816,-353.5404439860262,121.4161130946101,83.30135788827329,43.44566625000001,237.2500321794509,-192.5143852479373,0.0,166.1163962012932,733.7899511328068,607.0429269945334,126.7470241382733,522.9523553099783
Paraguay,PRY,2021Q2,784.2578388418679,27.06786586976045,-370.2488333416364,140.2905848468589,581.3674562168512,100.7015625,-223.7751530495121,3.837614752062713,0.0,388.6818347517835,512.1541624543341,-169.9148562625171,682.0690187168512,343.4167380517114
Paraguay,PRY,2021Q3,226.5413784984435,-28.53164436221084,-388.4716478029738,126.455015327888,-64.0068983388528,41.68604979000001,-290.4149795439944,3.837614752062713,0.0,61.88547216109956,-716.4707846308321,-694.1499360819793,-22.320848548852794,-216.7662237831449
